cdl_dataset/dataset/Put_groceries_in_Fridge/g3.txt,"Put milk and egg on the table in dining room. Throw all the items in the fridge to the trashcan. The
n put milk and eggs back in the fridge.","['walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'grab_e
xecutor(milk_2074)', 'grab_executor(food_egg_2053)', 'walk_executor(table_123)', 'put_executor(milk_
2074, table_123)', 'put_executor(food_egg_2053, table_123)', 'walk_executor(food_steak_2042)', 'grab
_executor(food_steak_2042)', 'walk_executor(trashcan_360)', 'putin_executor(food_steak_2042, trashca
n_360)', 'walk_executor(food_apple_2043)', 'grab_executor(food_apple_2043)', 'walk_executor(trashcan
_360)', 'putin_executor(food_apple_2043, trashcan_360)', 'walk_executor(food_bacon_2044)', 'grab_exe
cutor(food_bacon_2044)', 'walk_executor(trashcan_360)', 'putin_executor(food_bacon_2044, trashcan_36
0)', 'walk_executor(food_banana_2045)', 'grab_executor(food_banana_2045)', 'walk_executor(trashcan_3
60)', 'putin_executor(food_banana_2045, trashcan_360)', 'walk_executor(food_cake_2046)', 'grab_execu
tor(food_cake_2046)', 'walk_executor(trashcan_360)', 'putin_executor(food_cake_2046, trashcan_360)',
 'walk_executor(food_carrot_2047)', 'grab_executor(food_carrot_2047)', 'walk_executor(trashcan_360)'
, 'putin_executor(food_carrot_2047, trashcan_360)', 'walk_executor(food_cereal_2048)', 'grab_executo
r(food_cereal_2048)', 'walk_executor(trashcan_360)', 'putin_executor(food_cereal_2048, trashcan_360)
', 'walk_executor(food_cheese_2049)', 'grab_executor(food_cheese_2049)', 'walk_executor(trashcan_360
)', 'putin_executor(food_cheese_2049, trashcan_360)', 'walk_executor(food_chicken_2050)', 'grab_exec
utor(food_chicken_2050)', 'walk_executor(trashcan_360)', 'putin_executor(food_chicken_2050, trashcan
_360)', 'walk_executor(food_dessert_2051)', 'grab_executor(food_dessert_2051)', 'walk_executor(trash
can_360)', 'putin_executor(food_dessert_2051, trashcan_360)', 'walk_executor(food_donut_2052)', 'gra
b_executor(food_donut_2052)', 'walk_executor(trashcan_360)', 'putin_executor(food_donut_2052, trashc
an_360)', 'walk_executor(food_fish_2054)', 'grab_executor(food_fish_2054)', 'walk_executor(trashcan_
360)', 'putin_executor(food_fish_2054, trashcan_360)', 'walk_executor(food_food_2055)', 'grab_execut
or(food_food_2055)', 'walk_executor(trashcan_360)', 'putin_executor(food_food_2055, trashcan_360)', 
'walk_executor(food_fruit_2056)', 'grab_executor(food_fruit_2056)', 'walk_executor(trashcan_360)', '
putin_executor(food_fruit_2056, trashcan_360)', 'walk_executor(food_hamburger_2057)', 'grab_executor
(food_hamburger_2057)', 'walk_executor(trashcan_360)', 'putin_executor(food_hamburger_2057, trashcan
_360)', 'walk_executor(food_ice_cream_2058)', 'grab_executor(food_ice_cream_2058)', 'walk_executor(t
rashcan_360)', 'putin_executor(food_ice_cream_2058, trashcan_360)', 'walk_executor(food_jam_2059)', 
'grab_executor(food_jam_2059)', 'walk_executor(trashcan_360)', 'putin_executor(food_jam_2059, trashc
an_360)', 'walk_executor(food_kiwi_2060)', 'grab_executor(food_kiwi_2060)', 'walk_executor(trashcan_
360)', 'putin_executor(food_kiwi_2060, trashcan_360)', 'walk_executor(food_lemon_2061)', 'grab_execu
tor(food_lemon_2061)', 'walk_executor(trashcan_360)', 'putin_executor(food_lemon_2061, trashcan_360)
', 'walk_executor(food_noodles_2062)', 'grab_executor(food_noodles_2062)', 'walk_executor(trashcan_3
60)', 'putin_executor(food_noodles_2062, trashcan_360)', 'walk_executor(food_oatmeal_2063)', 'grab_e
xecutor(food_oatmeal_2063)', 'walk_executor(trashcan_360)', 'putin_executor(food_oatmeal_2063, trash
can_360)', 'walk_executor(food_peanut_butter_2064)', 'grab_executor(food_peanut_butter_2064)', 'walk
_executor(trashcan_360)', 'putin_executor(food_peanut_butter_2064, trashcan_360)', 'walk_executor(fo
od_pizza_2065)', 'grab_executor(food_pizza_2065)', 'walk_executor(trashcan_360)', 'putin_executor(fo
od_pizza_2065, trashcan_360)', 'walk_executor(food_potato_2066)', 'grab_executor(food_potato_2066)',
 'walk_executor(trashcan_360)', 'putin_executor(food_potato_2066, trashcan_360)', 'walk_executor(foo
d_rice_2067)', 'grab_executor(food_rice_2067)', 'walk_executor(trashcan_360)', 'putin_executor(food_
rice_2067, trashcan_360)', 'walk_executor(food_salt_2068)', 'grab_executor(food_salt_2068)', 'walk_e
xecutor(trashcan_360)', 'putin_executor(food_salt_2068, trashcan_360)', 'walk_executor(food_snack_20
69)', 'grab_executor(food_snack_2069)', 'walk_executor(trashcan_360)', 'putin_executor(food_snack_20
69, trashcan_360)', 'walk_executor(food_sugar_2070)', 'grab_executor(food_sugar_2070)', 'walk_execut
or(trashcan_360)', 'putin_executor(food_sugar_2070, trashcan_360)', 'walk_executor(food_turkey_2071)
', 'grab_executor(food_turkey_2071)', 'walk_executor(trashcan_360)', 'putin_executor(food_turkey_207
1, trashcan_360)', 'walk_executor(food_vegetable_2072)', 'grab_executor(food_vegetable_2072)', 'walk
_executor(trashcan_360)', 'putin_executor(food_vegetable_2072, trashcan_360)', 'walk_executor(dry_pa
sta_2073)', 'grab_executor(dry_pasta_2073)', 'walk_executor(trashcan_360)', 'putin_executor(dry_past
a_2073, trashcan_360)', 'walk_executor(sauce_2101)', 'grab_executor(sauce_2101)', 'walk_executor(tra
shcan_360)', 'putin_executor(sauce_2101, trashcan_360)', 'walk_executor(milk_2074)', 'grab_executor(
milk_2074)', 'walk_executor(fridge_140)', 'putin_executor(milk_2074, fridge_140)', 'walk_executor(fo
od_egg_2053)', 'grab_executor(food_egg_2053)', 'walk_executor(fridge_140)', 'putin_executor(food_egg
_2053, fridge_140)']","Time consume: 471 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 102",1,Scene_id: 2
cdl_dataset/dataset/Drink/g2.txt,Get a cup of water and freeze it.,"['walk_executor(table_127)', 'walk_executor(table_123)', 'walk_executor(cup_2087)', 'grab_executor(c
up_2087)', 'walk_executor(sink_133)', 'putin_executor(cup_2087, sink_133)', 'walk_executor(cup_2087)
', 'grab_executor(cup_2087)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_e
xecutor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'putin_executor
(cup_2087, fridge_140)', 'grab_executor(cup_2087)', 'walk_executor(sink_133)', 'putin_executor(cup_2
087, sink_133)', 'walk_executor(faucet_134)', 'switchon_executor(faucet_134)', 'walk_executor(cup_20
87)', 'grab_executor(cup_2087)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'wal
k_executor(fridge_140)', 'putin_executor(cup_2087, fridge_140)', 'grab_executor(cup_2087)', 'walk_ex
ecutor(sink_133)', 'putin_executor(cup_2087, sink_133)', 'walk_executor(faucet_134)', 'switchon_exec
utor(faucet_134)', 'walk_executor(cup_2087)', 'grab_executor(cup_2087)', 'walk_executor(faucet_134)'
, 'switchoff_executor(faucet_134)', 'walk_executor(fridge_140)', 'putin_executor(cup_2087, fridge_14
0)']","Time consume: 89 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 102",1,Scene_id: 2
cdl_dataset/dataset/Iron_clothes/g4.txt,"Iron a shirt, and put it in on the bed.","['walk_executor(closetdrawer_117)', 'walk_executor(closetdrawer_146)', 'walk_executor(closetdrawer_1
16)', 'walk_executor(hanger_134)', 'walk_executor(hanger_142)', 'walk_executor(hanger_141)', 'walk_e
xecutor(washing_machine_2007)', 'open_executor(washing_machine_2007)', 'walk_executor(dresser_358)',
 'open_executor(dresser_358)', 'walk_executor(hanger_128)', 'walk_executor(filing_cabinet_399)', 'op
en_executor(filing_cabinet_399)', 'walk_executor(pillow_405)', 'walk_executor(desk_104)', 'walk_exec
utor(bookshelf_233)', 'open_executor(bookshelf_233)', 'walk_executor(drawing_404)', 'walk_executor(s
hower_38)', 'walk_executor(toilet_37)', 'open_executor(toilet_37)', 'walk_executor(basket_for_clothe
s_2006)', 'wash_executor(clothes_shirt_2086)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(i
roning_board_2074)', 'put_executor(clothes_shirt_2086, ironing_board_2074)', 'walk_executor(iron_208
9)', 'plugin_executor(iron_2089)', 'switchon_executor(iron_2089)', 'walk_executor(clothes_shirt_2086
)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(bed_105)', 'put_executor(clothes_shirt_2086,
 bed_105)']","Time consume: 209 seconds
Exp_helper query times: 3
Guidance query times: 0
library scale: 102","Keystate: k1 - Requires: 6 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Write_an_email/g2.txt,"Sit on the chair in front of the computer in the home office. Touch the mouse near the computer to t
urn it on.","['walk_executor(computer_417)', 'walk_executor(chair_356)', 'sit_executor(chair_356)', 'standup_exec
utor(char)', 'walk_executor(desk_104)', 'walk_executor(mouse_166)', 'touch_executor(mouse_166)']","Time consume: 174 seconds
Exp_helper query times: 0
Guidance query times: 2
library scale: 102","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Put_groceries_in_Fridge/g2.txt,"Wash the fish at first. Then put milk, turkey, eggs, fish and chicken on the table in dining room.","['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_e
xecutor(food_fish_2021)', 'walk_executor(sink_42)', 'putin_executor(food_fish_2021, sink_42)', 'walk
_executor(food_fish_2021)', 'wash_executor(food_fish_2021)', 'walk_executor(milk_2043)', 'grab_execu
tor(milk_2043)', 'walk_executor(table_226)', 'put_executor(milk_2043, table_226)', 'walk_executor(fo
od_turkey_2040)', 'grab_executor(food_turkey_2040)', 'walk_executor(table_226)', 'put_executor(food_
turkey_2040, table_226)', 'walk_executor(food_egg_2020)', 'grab_executor(food_egg_2020)', 'walk_exec
utor(table_226)', 'put_executor(food_egg_2020, table_226)', 'walk_executor(food_fish_2021)', 'grab_e
xecutor(food_fish_2021)', 'walk_executor(table_226)', 'put_executor(food_fish_2021, table_226)', 'wa
lk_executor(food_chicken_2017)', 'grab_executor(food_chicken_2017)', 'walk_executor(table_226)', 'pu
t_executor(food_chicken_2017, table_226)']","Time consume: 110 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 102","Keystate: k1 - Requires: 4 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: 1.0",Scene_id: 0
cdl_dataset/dataset/Put_groceries_in_Fridge/g1.txt,"Put milk, turkey, egg, fish and chicken on the table in dining room.","['walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'walk_e
xecutor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(food_chicken_2089)', 'walk_exe
cutor(food_egg_2092)', 'walk_executor(food_fish_2093)', 'walk_executor(food_turkey_2112)', 'walk_exe
cutor(walllamp_139)', 'walk_executor(food_chicken_2089)', 'walk_executor(food_egg_2092)', 'walk_exec
utor(food_fish_2093)', 'walk_executor(food_turkey_2112)', 'walk_executor(cupboard_117)', 'walk_execu
tor(food_chicken_2089)', 'walk_executor(food_egg_2092)', 'walk_executor(food_fish_2093)', 'walk_exec
utor(food_turkey_2112)', 'walk_executor(dishwasher_129)', 'open_executor(dishwasher_129)', 'walk_exe
cutor(food_chicken_2089)', 'walk_executor(food_egg_2092)', 'walk_executor(food_fish_2093)', 'walk_ex
ecutor(food_turkey_2112)', 'walk_executor(curtain_291)', 'open_executor(curtain_291)', 'walk_executo
r(food_chicken_2089)', 'walk_executor(food_egg_2092)', 'walk_executor(food_fish_2093)', 'walk_execut
or(food_turkey_2112)', 'walk_executor(table_114)', 'walk_executor(food_chicken_2089)', 'walk_executo
r(food_egg_2092)', 'walk_executor(food_fish_2093)', 'walk_executor(food_turkey_2112)', 'walk_executo
r(milk_2115)', 'open_executor(milk_2115) (Failed)', 'walk_executor(food_chicken_2089)', 'walk_execut
or(food_egg_2092)', 'walk_executor(food_fish_2093)', 'walk_executor(food_turkey_2112)', 'walk_execut
or(milk_2115)', 'open_executor(milk_2115) (Failed)', 'walk_executor(food_chicken_2089)', 'walk_execu
tor(food_egg_2092)', 'walk_executor(food_fish_2093)', 'walk_executor(food_turkey_2112)', 'walk_execu
tor(milk_2115)', 'open_executor(milk_2115) (Failed)', 'grab_executor(milk_2115)', 'put_executor(milk
_2115, table_114)', 'walk_executor(food_turkey_2112)', 'grab_executor(food_turkey_2112)', 'walk_exec
utor(table_114)', 'put_executor(food_turkey_2112, table_114)', 'walk_executor(food_egg_2092)', 'grab
_executor(food_egg_2092)', 'walk_executor(table_114)', 'put_executor(food_egg_2092, table_114)', 'wa
lk_executor(food_fish_2093)', 'grab_executor(food_fish_2093)', 'walk_executor(table_114)', 'put_exec
utor(food_fish_2093, table_114)', 'walk_executor(food_chicken_2089)', 'grab_executor(food_chicken_20
89)', 'walk_executor(table_114)', 'put_executor(food_chicken_2089, table_114)']","Time consume: 201 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 104",1,Scene_id: 1
cdl_dataset/dataset/Iron_clothes/g1.txt,Clean a shirt and iron this shirt.,"['walk_executor(dresser_377)', 'walk_executor(bed_376)', 'walk_executor(nightstand_373)', 'walk_exec
utor(nightstand_262)', 'walk_executor(washing_machine_2041)', 'open_executor(washing_machine_2041)',
 'walk_executor(orchid_200)', 'walk_executor(pillow_368)', 'walk_executor(clothes_underwear_2022)', 
'walk_executor(bench_125)', 'walk_executor(bookshelf_137)', 'open_executor(bookshelf_137)', 'walk_ex
ecutor(powersocket_48)', 'walk_executor(light_217)', 'walk_executor(walllamp_46)', 'walk_executor(ba
throom_counter_306)', 'walk_executor(curtain_391)', 'walk_executor(toilet_302)', 'open_executor(toil
et_302)', 'walk_executor(bathroom_cabinet_305)', 'open_executor(bathroom_cabinet_305)', 'walk_execut
or(microwave_149)', 'open_executor(microwave_149)', 'walk_executor(shower_303)', 'walk_executor(sink
_133)', 'walk_executor(faucet_134)', 'walk_executor(bathtub_297)', 'walk_executor(basket_for_clothes
_2040)', 'wash_executor(clothes_shirt_2114)', 'grab_executor(clothes_shirt_2114)', 'walk_executor(ir
oning_board_2099)', 'put_executor(clothes_shirt_2114, ironing_board_2099)', 'walk_executor(iron_2117
)', 'plugin_executor(iron_2117)', 'switchon_executor(iron_2117)', 'grab_executor(iron_2117)', 'walk_
executor(clothes_shirt_2114)', 'put_executor(iron_2117, clothes_shirt_2114)']","Time consume: 558 seconds
Exp_helper query times: 4
Guidance query times: 3
library scale: 104","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Write_an_email/g3.txt,"Sit on the chair in front of the computer in the home office. Touch the mouse near the computer to t
urn it on. Then type the keyboard to send a e-mail.",[],"Time consume: 234 seconds
Exp_helper query times: 0
Guidance query times: 3
library scale: 104","Keystate: k1 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Iron_clothes/g6.txt,"Iron the shirt and the skirt, then place them on the bed.","['walk_executor(ironing_board_2099)', 'walk_executor(iron_2117)', 'plugin_executor(iron_2117)', 'swi
tchon_executor(iron_2117)', 'walk_executor(dresser_377)', 'walk_executor(bed_264)', 'walk_executor(m
icrowave_149)', 'open_executor(microwave_149)', 'walk_executor(bed_376)', 'walk_executor(pillow_368)
', 'walk_executor(faucet_134)', 'walk_executor(washing_machine_2041)', 'open_executor(washing_machin
e_2041)', 'walk_executor(shower_303)', 'walk_executor(bathroom_counter_306)', 'walk_executor(bathroo
m_cabinet_305)', 'open_executor(bathroom_cabinet_305)', 'walk_executor(bench_125)', 'walk_executor(t
oilet_302)', 'open_executor(toilet_302)', 'walk_executor(bookshelf_137)', 'open_executor(bookshelf_1
37)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'w
alk_executor(faucet_308)', 'walk_executor(light_217)', 'walk_executor(clothes_underwear_2022)', 'wal
k_executor(tablelamp_358)', 'walk_executor(mat_201)', 'walk_executor(towel_rack_298)', 'walk_executo
r(bathtub_297)', 'walk_executor(basket_for_clothes_2040)', 'grab_executor(clothes_shirt_2114)', 'wal
k_executor(ironing_board_2099)', 'put_executor(clothes_shirt_2114, ironing_board_2099)', 'walk_execu
tor(clothes_skirt_2116)', 'grab_executor(clothes_skirt_2116)', 'walk_executor(ironing_board_2099)', 
'put_executor(clothes_skirt_2116, ironing_board_2099)', 'walk_executor(clothes_shirt_2114)', 'wash_e
xecutor(clothes_shirt_2114)', 'walk_executor(clothes_skirt_2116)', 'wash_executor(clothes_skirt_2116
)', 'walk_executor(iron_2117)', 'grab_executor(iron_2117)', 'walk_executor(clothes_shirt_2114)', 'gr
ab_executor(clothes_shirt_2114)', 'walk_executor(bed_264)', 'put_executor(clothes_shirt_2114, bed_26
4)', 'walk_executor(clothes_skirt_2116)', 'grab_executor(clothes_skirt_2116)', 'walk_executor(bed_26
4)', 'put_executor(clothes_skirt_2116, bed_264)']","Time consume: 349 seconds
Exp_helper query times: 4
Guidance query times: 0
library scale: 104","Keystate: k1 - Requires: 6 steps
Keystate: k2 - Requires: 5 steps
Keystate: k3 - Requires: 0 steps
Keystate: k4 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Put_groceries_in_Fridge/g4.txt,"Cut the chicken into pieces, then put back to the fridge.","['walk_executor(kitchen_counter_230)', 'walk_executor(knife_2050)', 'grab_executor(knife_2050)', 'wa
lk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_execu
tor(food_chicken_2017)', 'walk_executor(cutting_board_2051)', 'put_executor(food_chicken_2017, cutti
ng_board_2051)', 'walk_executor(food_chicken_2017)', 'cut_executor(food_chicken_2017)', 'grab_execut
or(food_chicken_2017)', 'walk_executor(fridge_289)', 'putin_executor(food_chicken_2017, fridge_289)'
]","Time consume: 98 seconds
Exp_helper query times: 0
Guidance query times: 1
library scale: 105",1,Scene_id: 0
cdl_dataset/dataset/Prepare_breakfast/g4.txt,"Make chicken pasta, put it in a plate.","['walk_executor(kitchen_counter_230)', 'walk_executor(pot_2069)', 'grab_executor(pot_2069)', 'walk_e
xecutor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(faucet_43)', 'walk_executor
(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(wallshelf_234)', 'walk_executor(ceili
nglamp_26)', 'walk_executor(wallshelf_35)', 'walk_executor(bookshelf_233)', 'open_executor(bookshelf
_233)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 
'open_executor(pot_2069)', 'grab_executor(dry_pasta_2042)', 'putin_executor(dry_pasta_2042, pot_2069
)', 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_2065)', 'switchon_executor(stove_2065
)', 'walk_executor(food_chicken_2017)', 'grab_executor(food_chicken_2017)', 'walk_executor(fryingpan
_2083)', 'putin_executor(food_chicken_2017, fryingpan_2083)', 'grab_executor(fryingpan_2083)', 'walk
_executor(stove_2065)', 'put_executor(fryingpan_2083, stove_2065)', 'walk_executor(dishwasher_1001)'
, 'open_executor(dishwasher_1001)', 'walk_executor(table_226)', 'walk_executor(dry_pasta_2042)', 'gr
ab_executor(dry_pasta_2042)', 'walk_executor(bowl_2071)', 'putin_executor(dry_pasta_2042, bowl_2071)
', 'walk_executor(food_chicken_2017)', 'grab_executor(food_chicken_2017)', 'walk_executor(bowl_2071)
', 'putin_executor(food_chicken_2017, bowl_2071)', 'walk_executor(tray_296)', 'walk_executor(table_3
55)', 'walk_executor(wallshelf_235)', 'walk_executor(coffee_table_2068)', 'walk_executor(sink_42)', 
'walk_executor(sink_231)', 'walk_executor(food_chicken_2017)', 'grab_executor(food_chicken_2017)', '
walk_executor(plate_1000)', 'put_executor(food_chicken_2017, plate_1000)']","Time consume: 416 seconds
Exp_helper query times: 2
Guidance query times: 1
library scale: 105","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 8 steps
Keystate: k3 - Requires: 6 steps
Keystate: k4 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Clean_the_bathroom/g1.txt,Clean the bathroom sink directly.,"['walk_executor(sink_133)', 'wash_executor(sink_133)']","Time consume: 14 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 105",Action Completion Rate: 0.0,Scene_id: 2
cdl_dataset/dataset/Iron_clothes/g6.txt,Syntax Error,"['walk_executor(ironing_board_2144)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 
'walk_executor(cupboard_117)', 'walk_executor(dresser_274)', 'open_executor(dresser_274)', 'walk_exe
cutor(bed_197)', 'walk_executor(nightstand_192)', 'walk_executor(kitchen_counter_119)', 'walk_execut
or(bowl_2142)', 'walk_executor(iron_2161)', 'plugin_executor(iron_2161)', 'grab_executor(iron_2161)'
, 'walk_executor(clothes_pants_2036)', 'walk_executor(table_270)', 'walk_executor(desk_193)', 'walk_
executor(clothes_dress_2116)', 'walk_executor(washing_machine_2079)', 'open_executor(washing_machine
_2079)', 'walk_executor(couch_198)', 'walk_executor(bowl_2141)', 'walk_executor(keyboard_278)', 'wal
k_executor(light_212)', 'walk_executor(bowl_2140)', 'walk_executor(tray_128)', 'walk_executor(comput
er_276)', 'walk_executor(nightstand_195)', 'open_executor(nightstand_195)', 'walk_executor(filing_ca
binet_200)', 'open_executor(filing_cabinet_200)', 'walk_executor(bookshelf_124)', 'open_executor(boo
kshelf_124)', 'walk_executor(dishwasher_129)', 'open_executor(dishwasher_129)', 'walk_executor(chair
_2003)', 'walk_executor(drawing_201)', 'walk_executor(drawing_288)', 'walk_executor(curtain_204)', '
open_executor(curtain_204)', 'walk_executor(drawing_110)', 'walk_executor(bookshelf_275)', 'walk_exe
cutor(cpuscreen_210)', 'walk_executor(walllamp_140)', 'walk_executor(oil_2013)', 'walk_executor(ligh
t_73)', 'walk_executor(pot_78)', 'walk_executor(drawing_111)', 'walk_executor(brush_2002)', 'walk_ex
ecutor(kitchen_counter_123)', 'walk_executor(mat_284)', 'walk_executor(mat_203)', 'walk_executor(rem
ote_control_2124)', 'walk_executor(bookshelf_196)', 'open_executor(bookshelf_196)', 'walk_executor(c
eilinglamp_137)', 'walk_executor(microwave_135)', 'open_executor(microwave_135)', 'walk_executor(cur
tain_290)', 'walk_executor(coffe_maker_130)', 'open_executor(coffe_maker_130)', 'walk_executor(novel
_2060)', 'open_executor(novel_2060)', 'walk_executor(clothes_jacket_2119)', 'walk_executor(mousepad_
214)', 'walk_executor(light_283)', 'walk_executor(cutting_board_2123)', 'walk_executor(table_114)', 
'walk_executor(chair_271)', 'walk_executor(chair_194)', 'walk_executor(doorjamb_37)', 'walk_executor
(doorjamb_190)']","Time consume: 889 seconds
Exp_helper query times: 10
Guidance query times: 3
library scale: 105","Keystate: k1 - Requires: 8 steps
Keystate: k2 - Requires: 8 steps
Keystate: k3 - Requires: 4 steps
Keystate: k4 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Pet_cat/g3.txt,"Prepare a bowl of water and put the bowl on the table in home office. Then find my cat put it on the
 table.","['walk_executor(kitchen_counter_230)', 'walk_executor(cupboard_229)', 'open_executor(cupboard_229)',
 'walk_executor(closetdrawer_382)', 'walk_executor(closetdrawer_158)', 'walk_executor(hanger_114)', 
'walk_executor(nightstand_100)', 'open_executor(nightstand_100)', 'walk_executor(table_226)', 'walk_
executor(bowl_2071)', 'grab_executor(bowl_2071)', 'walk_executor(faucet_43)', 'switchon_executor(fau
cet_43)', 'switchoff_executor(faucet_43)', 'walk_executor(coffee_table_2068)', 'put_executor(bowl_20
71, coffee_table_2068)', 'walk_executor(cat_2055)', 'grab_executor(cat_2055)', 'walk_executor(coffee
_table_2068)', 'put_executor(cat_2055, coffee_table_2068)']","Time consume: 102 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 107",1,Scene_id: 0
