cdl_dataset/dataset/Wash_clothes/g3.txt,"Hand wash the jacket, then wash it by washing machine.","['walk_executor(dresser_274)', 'open_executor(dresser_274)', 'walk_executor(cupboard_118)', 'open_ex
ecutor(cupboard_118)', 'walk_executor(cupboard_117)', 'walk_executor(washing_machine_2079)', 'open_e
xecutor(washing_machine_2079)', 'walk_executor(nightstand_192)', 'walk_executor(bed_197)', 'walk_exe
cutor(couch_198)', 'walk_executor(clothes_jacket_2119)', 'grab_executor(clothes_jacket_2119)', 'walk
_executor(sink_19)', 'putin_executor(clothes_jacket_2119, sink_19)', 'walk_executor(clothes_jacket_2
119)', 'wash_executor(clothes_jacket_2119)', 'grab_executor(clothes_jacket_2119)', 'walk_executor(wa
shing_machine_2079)', 'putin_executor(clothes_jacket_2119, washing_machine_2079)', 'close_executor(w
ashing_machine_2079)', 'plugin_executor(washing_machine_2079)', 'switchon_executor(washing_machine_2
079)']","Time consume: 98 seconds
Exp_helper query times: 1
Guidance query times: 1
library scale: 85",1,Scene_id: 1
cdl_dataset/dataset/Drink/g5.txt,Use pot to boil some water.,"['walk_executor(kitchen_counter_123)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)',
 'walk_executor(cupboard_117)', 'walk_executor(dishwasher_129)', 'open_executor(dishwasher_129)', 'w
alk_executor(cpuscreen_277)', 'walk_executor(oven_127)', 'open_executor(oven_127)', 'walk_executor(k
itchen_counter_119)', 'walk_executor(pot_2138)', 'grab_executor(pot_2138)', 'walk_executor(faucet_20
)', 'switchon_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(stove_2135)', 'p
ut_executor(pot_2138, stove_2135)', 'switchon_executor(stove_2135)']","Time consume: 40 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 86",1,Scene_id: 1
cdl_dataset/dataset/Wash_clothes/g4.txt,"First, hand wash the underwear with soap, then put it in the washing machine, add some detergent for
 a thorough clean.","['walk_executor(dresser_274)', 'open_executor(dresser_274)', 'walk_executor(washing_machine_2079)', 
'open_executor(washing_machine_2079)', 'walk_executor(bathroom_cabinet_17)', 'open_executor(bathroom
_cabinet_17)', 'walk_executor(headset_2146)', 'walk_executor(washing_machine_2079)', 'walk_executor(
headset_2131)', 'walk_executor(headset_2146)', 'walk_executor(bathroom_cabinet_17)', 'walk_executor(
dresser_274)', 'walk_executor(nightstand_192)', 'walk_executor(nightstand_195)', 'open_executor(nigh
tstand_195)', 'walk_executor(bed_197)', 'walk_executor(clothes_underwear_2121)', 'grab_executor(clot
hes_underwear_2121)', 'walk_executor(sink_19)', 'putin_executor(clothes_underwear_2121, sink_19)', '
walk_executor(shower_16)', 'walk_executor(soap_2125)', 'grab_executor(soap_2125)', 'walk_executor(si
nk_19)', 'putin_executor(soap_2125, sink_19)', 'walk_executor(clothes_underwear_2121)', 'wash_execut
or(clothes_underwear_2121)', 'grab_executor(clothes_underwear_2121)', 'walk_executor(washing_machine
_2079)', 'putin_executor(clothes_underwear_2121, washing_machine_2079)', 'walk_executor(detergent_21
55)', 'grab_executor(detergent_2155)', 'walk_executor(washing_machine_2079)', 'putin_executor(deterg
ent_2155, washing_machine_2079)', 'close_executor(washing_machine_2079)', 'plugin_executor(washing_m
achine_2079)', 'switchon_executor(washing_machine_2079)']","Time consume: 131 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 86","Keystate: k1 - Requires: 7 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: 1.0",Scene_id: 1
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g1.txt,wash the bowls and the plates with dishwasher,"['walk_executor(cupboard_117)', 'walk_executor(kitchen_counter_122)', 'walk_executor(dishwasher_129)
', 'open_executor(dishwasher_129)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'w
alk_executor(kitchen_counter_123)', 'walk_executor(sink_120)', 'walk_executor(bowl_2140)', 'grab_exe
cutor(bowl_2140)', 'walk_executor(dishwasher_129)', 'putin_executor(bowl_2140, dishwasher_129)', 'wa
lk_executor(bowl_2141)', 'grab_executor(bowl_2141)', 'walk_executor(dishwasher_129)', 'putin_executo
r(bowl_2141, dishwasher_129)', 'walk_executor(bowl_2142)', 'grab_executor(bowl_2142)', 'walk_executo
r(dishwasher_129)', 'putin_executor(bowl_2142, dishwasher_129)', 'walk_executor(plate_2152)', 'grab_
executor(plate_2152)', 'walk_executor(dishwasher_129)', 'putin_executor(plate_2152, dishwasher_129)'
, 'close_executor(dishwasher_129)', 'switchon_executor(dishwasher_129)']","Time consume: 74 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 87",1,Scene_id: 1
cdl_dataset/dataset/Drink/g1.txt,Get a cup of water.,"['walk_executor(table_107)', 'walk_executor(sink_231)', 'walk_executor(cup_2063)', 'grab_executor(cu
p_2063)', 'walk_executor(sink_42)', 'putin_executor(cup_2063, sink_42)', 'walk_executor(faucet_43)',
 'switchon_executor(faucet_43)', 'walk_executor(cup_2063)', 'grab_executor(cup_2063)', 'walk_executo
r(faucet_43)', 'switchoff_executor(faucet_43)']","Time consume: 22 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 88",1,Scene_id: 0
cdl_dataset/dataset/Drink/g4.txt,Get a cup of milk and heat it by microwave.,"['walk_executor(cupboard_130)', 'walk_executor(table_127)', 'walk_executor(kitchen_counter_129)', 'w
alk_executor(kitchen_counter_128)', 'walk_executor(sink_133)', 'walk_executor(cupboard_131)', 'open_
executor(cupboard_131)', 'walk_executor(table_123)', 'walk_executor(cup_2087)', 'grab_executor(cup_2
087)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', '
grab_executor(milk_2074)', 'putin_executor(milk_2074, cup_2087)', 'walk_executor(microwave_149)', 'o
pen_executor(microwave_149)', 'putin_executor(cup_2087, microwave_149)', 'close_executor(microwave_1
49)', 'switchon_executor(microwave_149)']","Time consume: 53 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 90",1,Scene_id: 2
cdl_dataset/dataset/Prepare_breakfast/g3.txt,Boil egg.,"['walk_executor(kitchen_counter_129)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)'
, 'open_executor(fridge_140)', 'walk_executor(pot_2093)', 'open_executor(pot_2093)', 'walk_executor(
food_egg_2053)', 'grab_executor(food_egg_2053)', 'walk_executor(pot_2093)', 'putin_executor(food_egg
_2053, pot_2093)', 'grab_executor(pot_2093)', 'walk_executor(stove_2090)', 'put_executor(pot_2093, s
tove_2090)', 'switchon_executor(stove_2090)']","Time consume: 22 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 90","Keystate: k1 - Requires: 5 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Wash_windows/g2.txt,Wipe all the windows in the house by towel.,"['walk_executor(window_2109)', 'open_executor(window_2109)', 'walk_executor(window_40)', 'open_execu
tor(window_40)', 'walk_executor(window_181)', 'open_executor(window_181)', 'walk_executor(window_287
)', 'open_executor(window_287)', 'walk_executor(window_346)', 'open_executor(window_346)', 'walk_exe
cutor(towel_rack_299)', 'walk_executor(towel_rack_300)', 'walk_executor(bathroom_cabinet_305)', 'ope
n_executor(bathroom_cabinet_305)', 'walk_executor(bathroom_counter_306)', 'walk_executor(towel_rack_
298)', 'walk_executor(towel_2083)', 'grab_executor(towel_2083)', 'walk_executor(window_2109)', 'wipe
_executor(window_2109)', 'walk_executor(window_40)', 'wipe_executor(window_40)', 'walk_executor(wind
ow_181)', 'wipe_executor(window_181)', 'walk_executor(window_287)', 'wipe_executor(window_287)', 'wa
lk_executor(window_346)', 'wipe_executor(window_346)']","Time consume: 42 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 92",1,Scene_id: 2
cdl_dataset/dataset/Prepare_a_reading_space/g1.txt,Find the book and put it on the coffee table in home office.,"['walk_executor(bookshelf_101)', 'open_executor(bookshelf_101)', 'walk_executor(bookshelf_233)', 'op
en_executor(bookshelf_233)', 'walk_executor(bookshelf_354)', 'open_executor(bookshelf_354)', 'walk_e
xecutor(book_2066)', 'grab_executor(book_2066)', 'walk_executor(coffee_table_2068)', 'put_executor(b
ook_2066, coffee_table_2068)']","Time consume: 26 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 94",1,Scene_id: 0
cdl_dataset/dataset/Prepare_breakfast/g4.txt,"Make chicken pasta, put it in a plate.","['walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(cupboard_130)', 'walk_
executor(kitchen_counter_129)', 'walk_executor(wallshelf_190)', 'walk_executor(walllamp_289)', 'walk
_executor(pot_2093)', 'grab_executor(pot_2093)', 'walk_executor(sink_133)', 'putin_executor(pot_2093
, sink_133)', 'walk_executor(pot_2093)', 'grab_executor(pot_2093)', 'walk_executor(faucet_134)', 'sw
itchoff_executor(faucet_134)', 'walk_executor(wallshelf_191)', 'walk_executor(sink_133)', 'putin_exe
cutor(pot_2093, sink_133)', 'walk_executor(faucet_134)', 'switchon_executor(faucet_134)', 'walk_exec
utor(pot_2093)', 'grab_executor(pot_2093)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet_
134)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', '
walk_executor(sink_133)', 'putin_executor(pot_2093, sink_133)', 'walk_executor(faucet_134)', 'switch
on_executor(faucet_134)', 'walk_executor(pot_2093)', 'grab_executor(pot_2093)', 'walk_executor(fauce
t_134)', 'switchoff_executor(faucet_134)', 'walk_executor(pot_2093)', 'open_executor(pot_2093)', 'wa
lk_executor(dry_pasta_2073)', 'grab_executor(dry_pasta_2073)', 'walk_executor(pot_2093)', 'putin_exe
cutor(dry_pasta_2073, pot_2093)', 'walk_executor(food_chicken_2050)', 'grab_executor(food_chicken_20
50)', 'walk_executor(pot_2093)', 'putin_executor(food_chicken_2050, pot_2093)', 'walk_executor(stove
_2090)', 'put_executor(pot_2093, stove_2090)', 'switchon_executor(stove_2090)', 'walk_executor(sauce
_2101)', 'grab_executor(sauce_2101)', 'walk_executor(pot_2093)', 'putin_executor(sauce_2101, pot_209
3)', 'walk_executor(kitchen_counter_128)', 'walk_executor(table_127)', 'walk_executor(food_food_2055
)', 'grab_executor(food_food_2055)', 'walk_executor(plate_2105)', 'put_executor(food_food_2055, plat
e_2105)']","Time consume: 268 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 94","Keystate: k1 - Requires: 7 steps
Keystate: k2 - Requires: 11 steps
Keystate: k3 - Requires: 8 steps
Keystate: k4 - Requires: 8 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Make_coffee/g1.txt,make a cup of coffee using the coffee maker.,"['walk_executor(coffe_maker_147)', 'switchon_executor(coffe_maker_147)', 'walk_executor(table_127)',
 'walk_executor(table_123)', 'walk_executor(cup_2087)', 'grab_executor(cup_2087)', 'walk_executor(fa
ucet_134)', 'switchoff_executor(faucet_134)', 'switchon_executor(faucet_134)', 'switchoff_executor(f
aucet_134)', 'switchon_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'switchon_executor(f
aucet_134)', 'walk_executor(coffe_maker_147)', 'put_executor(cup_2087, coffe_maker_147)']","Time consume: 128 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 94","Keystate: k1 - Requires: 6 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Clean_the_bathroom/g2.txt,Prepare a sink of soapy water in the bathroom.,"['walk_executor(sink_42)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_ex
ecutor(faucet_43)', 'walk_executor(soap_2053)', 'grab_executor(soap_2053)', 'walk_executor(sink_42)'
, 'putin_executor(soap_2053, sink_42)']","Time consume: 32 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 96",1,Scene_id: 0
cdl_dataset/dataset/Wash_clothes/g2.txt,Wash all the clothes in the basket for clothes by adding soap to the washing machine and running it.,"['walk_executor(dresser_123)', 'open_executor(dresser_123)', 'walk_executor(closetdrawer_116)', 'wal
k_executor(closetdrawer_118)', 'walk_executor(closetdrawer_117)', 'walk_executor(closetdrawer_394)',
 'walk_executor(closetdrawer_380)', 'walk_executor(bathroom_cabinet_40)', 'open_executor(bathroom_ca
binet_40)', 'walk_executor(bathtub_30)', 'walk_executor(basket_for_clothes_2006)', 'walk_executor(wa
shing_machine_2007)', 'open_executor(washing_machine_2007)', 'walk_executor(clothes_pants_2085)', 'g
rab_executor(clothes_pants_2085)', 'walk_executor(washing_machine_2007)', 'putin_executor(clothes_pa
nts_2085, washing_machine_2007)', 'walk_executor(clothes_shirt_2086)', 'grab_executor(clothes_shirt_
2086)', 'walk_executor(washing_machine_2007)', 'putin_executor(clothes_shirt_2086, washing_machine_2
007)', 'walk_executor(clothes_socks_2087)', 'grab_executor(clothes_socks_2087)', 'walk_executor(wash
ing_machine_2007)', 'putin_executor(clothes_socks_2087, washing_machine_2007)', 'walk_executor(cloth
es_skirt_2088)', 'grab_executor(clothes_skirt_2088)', 'walk_executor(washing_machine_2007)', 'putin_
executor(clothes_skirt_2088, washing_machine_2007)', 'walk_executor(sink_42)', 'walk_executor(soap_2
053)', 'grab_executor(soap_2053)', 'walk_executor(washing_machine_2007)', 'putin_executor(soap_2053,
 washing_machine_2007)', 'plugin_executor(washing_machine_2007)', 'close_executor(washing_machine_20
07)', 'switchon_executor(washing_machine_2007)']","Time consume: 248 seconds
Exp_helper query times: 1
Guidance query times: 2
library scale: 99",1,Scene_id: 0
cdl_dataset/dataset/Wash_clothes/g2.txt,Wash all the clothes in the basket for clothes by adding soap to the washing machine and running it.,"['walk_executor(nightstand_262)', 'walk_executor(bed_376)', 'walk_executor(dresser_377)', 'walk_exec
utor(washing_machine_2041)', 'open_executor(washing_machine_2041)', 'walk_executor(ironing_board_209
9)', 'walk_executor(bench_125)', 'walk_executor(bathtub_297)', 'walk_executor(basket_for_clothes_204
0)', 'grab_executor(clothes_pants_2113)', 'walk_executor(washing_machine_2041)', 'putin_executor(clo
thes_pants_2113, washing_machine_2041)', 'walk_executor(clothes_shirt_2114)', 'grab_executor(clothes
_shirt_2114)', 'walk_executor(washing_machine_2041)', 'putin_executor(clothes_shirt_2114, washing_ma
chine_2041)', 'walk_executor(clothes_socks_2115)', 'grab_executor(clothes_socks_2115)', 'walk_execut
or(washing_machine_2041)', 'putin_executor(clothes_socks_2115, washing_machine_2041)', 'walk_executo
r(clothes_skirt_2116)', 'grab_executor(clothes_skirt_2116)', 'walk_executor(washing_machine_2041)', 
'putin_executor(clothes_skirt_2116, washing_machine_2041)', 'walk_executor(bathroom_cabinet_305)', '
open_executor(bathroom_cabinet_305)', 'walk_executor(sink_307)', 'walk_executor(faucet_308)', 'walk_
executor(shower_303)', 'walk_executor(kitchen_counter_132)', 'walk_executor(filing_cabinet_378)', 'g
rab_executor(soap_2037)', 'walk_executor(washing_machine_2041)', 'putin_executor(soap_2037, washing_
machine_2041)', 'close_executor(washing_machine_2041)', 'plugin_executor(washing_machine_2041)', 'sw
itchon_executor(washing_machine_2041)']","Time consume: 105 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 102",1,Scene_id: 2
cdl_dataset/dataset/Pet_cat/g1.txt,Syntax Error,"['walk_executor(couch_269)', 'walk_executor(cat_2069)', 'touch_executor(cat_2069) (Failed)']","Time consume: 144 seconds
Exp_helper query times: 0
Guidance query times: 2
library scale: 102",Action Completion Rate: 0.0,Scene_id: 1
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g2.txt,Put cleaning solution in the dishwasher. Then wash the bowls and the plates with dishwasher.,"['walk_executor(closetdrawer_116)', 'walk_executor(closetdrawer_117)', 'walk_executor(closetdrawer_1
21)', 'walk_executor(closetdrawer_394)', 'walk_executor(closetdrawer_120)', 'walk_executor(kitchen_c
ounter_230)', 'walk_executor(sink_42)', 'walk_executor(dishwasher_1001)', 'open_executor(dishwasher_
1001)', 'walk_executor(cleaning_solution_2073)', 'grab_executor(cleaning_solution_2073)', 'walk_exec
utor(dishwasher_1001)', 'putin_executor(cleaning_solution_2073, dishwasher_1001)', 'walk_executor(fr
idge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'walk_executor(cupboard_2
29)', 'open_executor(cupboard_229)', 'walk_executor(closetdrawer_154)', 'walk_executor(curtain_25)',
 'open_executor(curtain_25)', 'walk_executor(shower_36)', 'walk_executor(table_226)', 'walk_executor
(bowl_2071)', 'grab_executor(bowl_2071)', 'walk_executor(dishwasher_1001)', 'putin_executor(bowl_207
1, dishwasher_1001)', 'walk_executor(bowl_2072)', 'grab_executor(bowl_2072)', 'walk_executor(dishwas
her_1001)', 'putin_executor(bowl_2072, dishwasher_1001)', 'walk_executor(closetdrawer_148)', 'walk_e
xecutor(table_107)', 'walk_executor(closetdrawer_377)', 'walk_executor(cpuscreen_416)', 'walk_execut
or(table_355)', 'walk_executor(sink_231)', 'walk_executor(plate_1000)', 'grab_executor(plate_1000)',
 'walk_executor(dishwasher_1001)', 'putin_executor(plate_1000, dishwasher_1001)', 'close_executor(di
shwasher_1001)', 'switchon_executor(dishwasher_1001)']","Time consume: 185 seconds
Exp_helper query times: 3
Guidance query times: 0
library scale: 103",1,Scene_id: 0
cdl_dataset/dataset/Make_coffee/g1.txt,make a cup of coffee using the coffee maker.,"['walk_executor(coffe_maker_130)', 'switchon_executor(coffe_maker_130)', 'walk_executor(kitchen_coun
ter_123)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(cupboard_117
)', 'walk_executor(oven_127)', 'open_executor(oven_127)', 'walk_executor(dishwasher_129)', 'open_exe
cutor(dishwasher_129)', 'walk_executor(sink_120)', 'walk_executor(table_114)', 'walk_executor(cup_21
32)', 'grab_executor(cup_2132)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'switch
off_executor(faucet_20)', 'walk_executor(coffe_maker_130)', 'switchoff_executor(coffe_maker_130)', '
open_executor(coffe_maker_130)', 'putin_executor(cup_2132, coffe_maker_130)', 'close_executor(coffe_
maker_130)', 'switchon_executor(coffe_maker_130)']","Time consume: 218 seconds
Exp_helper query times: 1
Guidance query times: 1
library scale: 104",1,Scene_id: 1
